kap01 CrA;18.556426;-;38.725986;0;5.67;-
tet CrA;18.558385;-;42.312508;0;4.62;-
24 Sgr;18.564857;-;24.032283;0;5.49;-
25 Sgr;18.575767;-;24.222389;0;6.53;-
alf Sct;18.586785;-;8.244064;0;3.85;-
e Ser;18.626656;+;0;0;5.76;-
XY Lyr;18.635132;+;39.668325;0;6.02;-
26 Sgr;18.697675;-;23.833422;0;6.22;-
del Sct;18.704563;-;9.05255;0;4.7;-
c Dra;18.710543;+;55.539403;0;5.03;-
zet Pav;18.71726;-;71.428125;0;4.01;-
eps Sct;18.725348;-;8.275222;0;4.88;-
lam CrA;18.729706;-;38.323442;0;5.11;-
eps01 Lyr A;18.738975;+;39.670681;0;4.67;-
eps02 Lyr A;18.739718;+;39.612767;0;4.59;-
zet01 Lyr;18.746209;+;37.605111;0;4.34;-
zet02 Lyr;18.746724;+;37.594617;0;5.73;-
4 Aql;18.747205;+;2.060039;0;5.02;-
phi Sgr;18.760941;-;26.990778;0;3.17;-
110 Her;18.761035;+;20.546294;0;4.19;-
28 Sgr;18.772391;-;22.392178;0;5.37;-
50 Dra;18.772842;+;75.433964;0;5.37;-
5 Aql;18.77461;+;0;0;5.89;-
111 Her;18.783685;+;18.181522;0;4.34;-
bet Sct;18.786243;-;4.747869;0;4.22;-
R Sct;18.791375;-;5.705142;0;5.38;-
205 Dra;18.79155;+;49.432025;0;7.29;-
mu. CrA;18.795727;-;40.406161;0;5.2;-
tet Pav;18.810529;-;65.077678;0;5.71;-
eta01 CrA;18.814025;-;43.680036;0;5.46;-
eta02 CrA;18.826387;-;43.434103;0;5.6;-
29 Sgr;18.827808;-;20.324658;0;5.22;-
nu.01 Lyr;18.829421;+;32.812822;0;5.93;-
nu. Lyr;18.831366;+;32.551061;0;5.22;-
bet Lyr;18.834665;+;33.362669;0;3.52;Sheliak
30 Sgr;18.847359;-;22.162189;0;6.29;-
omi Dra;18.853361;+;59.38835;0;4.63;-
8 Aql;18.856155;-;3.317856;0;6.08;-
lam Pav;18.870288;-;62.187561;0;4.22;-
112 Her;18.87123;+;21.425142;0;5.43;-
kap Tel;18.877679;-;52.107372;0;5.18;-
del01 Lyr;18.895433;+;36.971722;0;5.58;-
33 Sgr;18.900026;-;21.359842;0;5.68;-
nu.01 Sgr;18.902827;-;22.744839;0;4.86;Ain al Rami
ups Dra;18.906627;+;71.297189;0;4.82;-
del02 Lyr;18.908412;+;36.898611;0;4.22;-
113 Her;18.912468;+;22.645075;0;4.57;-
chi Oct;18.913091;-;87.605842;0;5.29;-
nu.02 Sgr;18.918649;-;22.671311;0;5;-
13 Lyr;18.922251;+;43.946094;0;4.08;-
62 Ser;18.924292;+;6.615297;0;5.58;-
tet01 Ser;18.936996;+;4.203597;0;4.62;Alya
tet02 Ser;18.937399;+;4.202097;0;4.98;-
48 Dra;18.945847;+;57.814847;0;5.67;-
kap Pav;18.949174;-;67.233497;0;4.4;-
eta Sct;18.951019;-;5.846308;0;4.83;-
64 Ser;18.954609;+;2.535347;0;5.56;-
ksi01 Sgr;18.955688;-;20.656347;0;5.02;-
ksi02 Sgr;18.962167;-;21.106653;0;3.52;-
FF Aql;18.970763;+;17.360917;0;5.33;-
lam Tel;18.974379;-;52.938631;0;4.85;-
ome Pav;18.976791;-;60.20055;0;5.14;-
eps CrA;18.978716;-;37.107342;0;4.83;-
10 Aql;18.979701;+;13.90665;0;5.91;-
gam Lyr;18.982395;+;32.689558;0;3.25;Sulafat
11 Aql;18.984928;+;13.622244;0;5.27;-
eps Aql;18.993711;+;15.0683;0;4.02;Deneb el Okab
lam Lyr;19.000229;+;32.145508;0;4.94;-
49 Dra;19.012071;+;55.6583;0;5.51;-
16 Lyr;19.023994;+;46.934825;0;5;-
i Aql;19.028008;-;5.739114;0;4.02;-
zet Sgr;19.043529;-;29.880114;0;2.6;Ascella
g Aql;19.048472;-;3.698989;0;5.4;-
zet CrA;19.051911;-;42.095103;0;4.74;-
omi Sgr;19.078051;-;21.741489;0;3.76;Manubrij
51 Dra;19.08199;+;53.396658;0;5.4;-
h Aql;19.082687;-;4.031417;0;5.4;-
zet Aql;19.090169;+;13.863481;0;2.99;Deneb el Okab
lam Aql;19.104152;-;4.882347;0;3.43;-
rho Tel;19.105543;-;52.340908;0;5.17;-
gam CrA A;19.106986;-;37.063469;0;4.23;-
tau Sgr;19.115668;-;27.670419;0;3.32;-
18 Aql;19.116278;+;11.071239;0;5.07;-
iot Lyr;19.121703;+;36.100158;0;5.25;-
17 Lyr;19.123773;+;32.501736;0;5.2;-
del CrA;19.139158;-;40.496694;0;4.57;-
19 Aql;19.149976;+;6.073211;0;5.23;-
59 Dra;19.152743;+;76.560503;0;5.11;-
alf CrA;19.157872;-;37.904475;0;4.11;Alfecca Meridiana
55 Dra;19.162724;+;65.978514;0;6.26;-
pi. Sgr;19.162732;-;21.023531;0;2.88;Albaldah
bet CrA;19.167155;-;39.340792;0;4.1;-
53 Dra;19.194602;+;56.859217;0;5.13;-
19 Lyr;19.196113;+;31.283458;0;5.93;-
del Dra;19.20925;+;67.661539;0;3.07;Altais
20 Aql;19.211309;-;7.939517;0;5.35;-
21 Aql;19.228529;+;2.293708;0;5.14;-
eta Lyr;19.229302;+;39.145969;0;4.43;Aladfar
54 Dra;19.231985;+;57.705097;0;5;-
1 Sge;19.254822;+;21.232117;0;5.65;-
psi Sgr;19.259007;-;25.256681;0;4.86;-
tau Dra;19.25917;+;73.355472;0;4.45;-
1 Vul;19.270289;+;21.390425;0;4.76;-
tet Lyr;19.272804;+;38.133731;0;4.35;-
tau Pav;19.274614;-;69.190828;0;6.25;-
22 Aql;19.275287;+;4.834794;0;5.59;-
RY Sgr;19.275768;-;33.522314;0;6.58;-
kap Cyg;19.285047;+;53.368456;0;3.8;-
d Sgr;19.293911;-;18.952911;0;4.88;-
2 Vul;19.29548;+;23.0252;0;5.46;-
ome01 Aql;19.296944;+;11.595422;0;5.28;-
23 Aql;19.309027;+;1.085117;0;5.1;-
U Sge;19.313447;+;19.610481;0;6.5;-
24 Aql;19.314151;+;0;0;6.4;-
28 Aql;19.327597;+;12.374683;0;5.53;-
ome02 Aql;19.331408;+;11.534964;0;6.03;-
f Aql;19.342474;-;5.415767;0;4.98;-
d Aql;19.343246;+;0;0;5.46;-
pi. Dra;19.34447;+;65.714531;0;4.6;-
UX Dra;19.359866;+;76.559597;0;6.22;-
rho01 Sgr;19.361211;-;17.8472;0;3.92;-
ups Sgr;19.362118;-;15.955017;0;4.52;-
rho02 Sgr;19.364138;-;18.308389;0;5.84;-
bet01 Sgr;19.377303;-;44.458961;0;3.96;Arkab Prior
3 Vul;19.380801;+;26.262408;0;5.22;-
eta Tel;19.38089;-;54.423931;0;5.03;-
bet02 Sgr;19.386983;-;44.799783;0;4.27;Arkab Posterior
alf Sgr;19.398105;-;40.615936;0;3.96;Rukbat
2 Cyg;19.402105;+;29.621347;0;4.99;-
2 Sge;19.406132;+;16.937719;0;6.27;-
3 Sge;19.412614;+;16.957025;0;6.84;-
b Aql;19.416167;+;11.944428;0;5.17;-
chi01 Sgr;19.421246;-;24.508581;0;5.02;-
48 Sgr;19.422873;-;24.412103;0;7.26;-
4 Vul;19.424612;+;19.798367;0;5.14;-
chi03 Sgr;19.424906;-;23.962456;0;5.45;-
del Aql;19.424972;+;3.114783;0;3.36;Denebokab
4 Cyg;19.435868;+;36.317897;0;5.17;-
5 Vul;19.437013;+;20.097733;0;5.6;-
50 Sgr;19.438655;-;21.776694;0;5.57;-
nu. Aql;19.441969;+;0;0;4.64;-
iot01 Cyg;19.457211;+;52.320439;0;5.73;-
alf Vul;19.478425;+;24.664897;0;4.44;Anser
8 Vul;19.482523;+;24.768717;0;5.82;-
c Aql;19.483608;+;1.95045;0;5.79;-
7 Vul;19.489138;+;20.279739;0;6.34;-
U Aql;19.489267;-;7.044086;0;6.37;-
iot Cyg;19.4951;+;51.729783;0;3.76;-
mu. Tel;19.509615;-;55.11005;0;6.29;-
e Aql;19.511066;-;2.788886;0;5.03;-
bet01 Cyg A;19.512024;+;27.959678;0;3.05;Albireo
bet02 Cyg;19.512609;+;27.965269;0;5.12;-
8 Cyg;19.529534;+;34.452967;0;4.74;-
sig Dra;19.539331;+;69.661164;0;4.67;Alsafi
mu. Aql;19.568154;+;7.378947;0;4.45;-
9 Vul;19.57636;+;19.7734;0;5;-
9 Cyg;19.580813;+;29.462958;0;5.39;-
37 Aql;19.585349;-;10.560442;0;5.12;-
iot Tel;19.586941;-;48.099203;0;4.88;-
11 Cyg;19.596751;+;36.944539;0;6.03;-
h01 Sgr;19.600459;-;24.719083;0;5.64;-
tet Cyg;19.60737;+;50.221103;0;4.49;-
h02 Sgr;19.611776;-;24.883569;0;4.59;-
iot Aql;19.612021;-;1.286553;0;4.36;-
kap Aql;19.614847;-;7.027478;0;4.93;-
eps Sge;19.621498;+;16.4628;0;5.67;-
42 Aql;19.629811;-;4.647642;0;5.45;-
sig Aql;19.653234;+;5.397775;0;5.18;-
phi Cyg;19.656279;+;30.153325;0;4.68;-
14 Cyg;19.657356;+;42.818281;0;5.41;-
53 Sgr;19.663738;-;23.427692;0;6.33;-
alf Sge;19.668276;+;18.013892;0;4.39;Sham
45 Aql;19.678701;+;0;0;5.64;-
e01 Sgr;19.678718;-;16.293264;0;5.3;-
bet Sge;19.68415;+;17.476044;0;4.39;-
QS Aql;19.684869;+;13.815683;0;5.98;-
16 Cyg A;19.696931;+;50.525058;0;5.99;-
16 Cyg B;19.697771;+;50.517519;0;6.25;-
46 Aql;19.703559;+;12.193258;0;6.33;-
e02 Sgr;19.708648;-;16.123992;0;5.06;-
chi Aql A;19.70945;+;11.826594;0;5.28;-
10 Vul;19.72859;+;25.771917;0;5.5;-
15 Cyg;19.737946;+;37.354358;0;4.89;-
psi Aql;19.742831;+;13.302781;0;6.25;-
del Cyg;19.749568;+;45.130697;0;2.86;-
ups Aql;19.761097;+;7.613161;0;5.89;-
gam Aql;19.770994;+;10.613264;0;2.72;Tarazed
f Sgr;19.772706;-;19.761108;0;4.87;-
17 Cyg;19.773778;+;33.727575;0;5;-
del Sge;19.789797;+;18.534283;0;3.68;-
nu. Tel;19.800333;-;56.3626;0;5.33;-
eps Dra;19.802891;+;70.268678;0;3.84;Tyl
pi. Aql A;19.811709;+;11.815767;0;5.75;-
zet Sge;19.816294;+;19.142042;0;5.01;-
chi Cyg;19.842756;+;32.914056;0;10.5;-
19 Cyg;19.842777;+;38.722419;0;5.18;-
V380 Cyg;19.843702;+;40.599764;0;5.68;-
d Cyg;19.843812;+;52.988003;0;5.03;-
51 Aql;19.846329;-;10.763517;0;5.38;-
omi Aql;19.850456;+;10.415733;0;5.12;-
12 Vul;19.851141;+;22.610047;0;4.9;-
57 Sgr;19.870001;-;19.045;0;5.88;-
9 Sge;19.872712;+;18.671875;0;6.24;-
eta Aql;19.874547;+;1.005658;0;3.87;-
23 Cyg;19.888159;+;57.523467;0;5.14;-
13 Vul;19.891026;+;24.079603;0;4.57;-
56 Aql;19.902299;-;8.574208;0;5.76;-
ksi Aql;19.904134;+;8.461458;0;4.71;-
57 Aql A;19.910459;-;8.227294;0;5.7;-
57 Aql B;19.910573;-;8.237014;0;6.49;-
58 Aql;19.912443;+;0;0;5.6;-
iot Sgr;19.921027;-;41.868278;0;4.12;-
bet Aql;19.921887;+;6.406792;0;3.71;Alshain
psi Cyg;19.927164;+;52.438969;0;4.91;-
ome Sgr;19.930655;-;26.2995;0;4.7;Terebellum
22 Cyg;19.931045;+;38.486706;0;4.95;-
10 Sge;19.933684;+;16.634803;0;5.71;-
phi Aql;19.937292;+;11.423719;0;5.28;-
eta Cyg;19.938437;+;35.083422;0;3.89;-
b Sgr;19.949118;-;27.169864;0;4.54;Terebellum
11 Sge;19.962624;+;16.789161;0;5.54;-
g Sgr;19.965842;-;15.4915;0;5.01;-
gam Sge;19.979286;+;19.49215;0;3.51;-
60 Sgr;19.982555;-;26.195769;0;4.84;Terebellum
14 Vul;19.986261;+;23.101286;0;5.68;-
69 Dra;19.993507;+;76.481394;0;6.2;-
tet01 Sgr;19.995605;-;35.276306;0;4.37;-
tet02 Sgr;19.997599;-;34.697806;0;5.3;-
25 Cyg;19.998665;+;37.042886;0;5.15;-
13 Sge;20.000919;+;17.516511;0;5.33;-
mu.01 Pav;20.006413;-;66.949381;0;5.75;-
eps Pav;20.009875;-;72.910511;0;3.97;-
15 Vul;20.018347;+;27.753572;0;4.66;-
e Cyg;20.022657;+;50.104694;0;5.06;-
e Dra;20.024595;+;64.820972;0;5.22;-
mu.02 Pav;20.031239;-;66.943969;0;5.32;-
63 Sgr;20.032945;-;13.637214;0;5.69;-
16 Vul;20.033746;+;24.937914;0;5.23;-
65 Dra;20.038949;+;64.634422;0;6.27;-
c Sgr;20.0443;-;27.709847;0;4.43;Terebellum
rho Dra;20.046964;+;67.873567;0;4.51;-
14 Sge;20.058338;+;16.031256;0;5.73;-
15 Sge;20.068396;+;17.070186;0;5.8;-
tau Aql;20.068977;+;7.277964;0;5.51;-
62 Aql;20.073098;+;0;0;5.67;-
eta Sge;20.085971;+;19.991064;0;5.09;-
65 Sgr;20.090649;-;12.665161;0;6.53;-
66 Dra;20.092466;+;61.995419;0;5.4;-
b01 Cyg;20.106046;+;35.972447;0;5.38;-
17 Vul;20.114836;+;23.614422;0;5.08;-
ksi Tel;20.123099;-;52.880792;0;4.93;-
64 Aql;20.13384;+;0;0;5.97;-
del Pav;20.145447;-;66.182075;0;3.55;-
kap Cep;20.148153;+;77.711422;0;4.38;-
b02 Cyg;20.157116;+;36.839619;0;4.93;-
tet Sge A;20.165736;+;20.915019;0;6.51;-
18 Vul;20.175983;+;26.904169;0;5.51;-
tet Aql;20.188407;+;0;0;3.24;-
68 Dra;20.193028;+;62.078531;0;5.7;-
19 Vul;20.196659;+;26.808989;0;5.51;-
ksi01 Cap;20.199416;-;12.392403;0;6.34;-
20 Vul;20.200195;+;26.478808;0;5.91;-
ksi Cap;20.207186;-;12.617481;0;5.84;-
66 Aql;20.220523;-;1.009331;0;5.44;-
30 Cyg;20.221682;+;46.815672;0;4.8;-
33 Cyg;20.223296;+;56.567722;0;4.28;-
31 Cyg;20.227196;+;46.741331;0;3.8;-
21 Vul;20.237369;+;28.694814;0;5.19;-
rho Aql;20.23795;+;15.197606;0;4.94;-
b03 Cyg;20.242231;+;36.806311;0;4.93;-
omi02 Cyg;20.257867;+;47.714214;0;3.96;-
22 Vul;20.258399;+;23.508908;0;5.18;-
23 Vul;20.262815;+;27.814247;0;4.5;-
18 Sge;20.272163;+;21.598706;0;6.11;-
3 Cap;20.273001;-;12.337114;0;6.3;-
24 Vul;20.279746;+;24.6711;0;5.3;-
alf01 Cap;20.29413;-;12.508214;0;4.3;Prima Giedi
P Cyg;20.296445;+;38.032931;0;4.77;-
4 Cap;20.300388;-;21.809958;0;5.86;-
alf02 Cap;20.300895;-;12.544858;0;3.58;Secunda Giedi
36 Cyg;20.30796;+;36.999806;0;5.58;-
35 Cyg;20.310853;+;34.982778;0;5.14;-
sig Cap;20.323223;-;19.118531;0;5.28;-
71 Dra;20.326866;+;62.257475;0;5.71;-
AC Dra;20.335004;+;68.880317;0;5.59;-
nu. Cap;20.344393;-;12.759078;0;4.77;Alshat
bet02 Cap;20.346264;-;14.784886;0;6.09;-
bet01 Cap;20.350187;-;14.781408;0;3.05;Dabih
25 Vul;20.367619;+;24.446097;0;5.5;-
gam Cyg;20.370473;+;40.256678;0;2.23;Sadr
kap01 Sgr;20.374307;-;42.04955;0;5.6;-
39 Cyg;20.397673;+;32.190181;0;4.43;-
kap02 Sgr;20.398104;-;42.422847;0;5.64;-
43 Cyg;20.450629;+;49.383364;0;5.73;-
pi. Cap;20.455336;-;18.211722;0;5.08;Okul
40 Cyg;20.459516;+;38.440344;0;5.63;-
75 Dra;20.470718;+;81.422708;0;5.38;-
68 Aql;20.473585;-;3.357789;0;6.12;-
rho Cap;20.480998;-;17.813983;0;4.77;-
42 Cyg;20.488997;+;36.454728;0;5.9;-
41 Cyg;20.489926;+;30.368556;0;4.01;-
74 Dra;20.490991;+;81.091278;0;5.96;-
tet Cep;20.493008;+;62.994136;0;4.21;-
69 Aql;20.494167;-;2.885531;0;4.91;-
omi Cap B;20.497943;-;18.586353;0;6.74;-
omi Cap A;20.498308;-;18.583172;0;5.94;-
ome01 Cyg;20.500983;+;48.951569;0;4.94;Ruchba
1 Del;20.504989;+;10.895911;0;6.03;-
44 Cyg;20.516453;+;36.935842;0;6.21;-
ome02 Cyg;20.521893;+;49.220294;0;5.44;Ruchba
73 Dra;20.525116;+;74.954622;0;5.18;-
eps Del;20.553546;+;11.303331;0;4.03;Deneb Dulfim
47 Cyg;20.565052;+;35.250853;0;4.61;-
nu. Mic;20.565297;-;44.516047;0;5.12;-
eta Del;20.565844;+;13.027269;0;5.39;-
zet Del;20.588483;+;14.674211;0;4.64;-
phi01 Pav;20.593014;-;60.581758;0;4.75;-
26 Vul;20.602316;+;25.882647;0;6.4;-
70 Aql;20.61212;-;2.549953;0;4.91;-
27 Vul;20.617965;+;26.461947;0;5.59;-
13 Cap;20.622555;-;15.147336;0;6.76;-
48 Cyg;20.625494;+;31.572542;0;6.32;-
bet Del;20.625816;+;14.595114;0;3.64;Rotanev
alf Ind;20.626121;-;47.291506;0;3.11;-
rho Pav;20.626476;-;61.529922;0;4.86;-
iot Del;20.630311;+;11.377672;0;5.42;-
l Aql;20.638968;-;1.105114;0;4.31;-
29 Vul;20.642038;+;21.201186;0;4.81;-
28 Vul;20.642198;+;24.115958;0;5.06;-
tet Del;20.645552;+;13.315128;0;5.69;-
kap Del;20.652162;+;10.086203;0;5.07;-
tau Cap;20.654535;-;14.954775;0;5.24;-
1 Aqr;20.656914;+;0;0;5.15;-
alf Del;20.660627;+;15.912053;0;3.77;Svalocin
phi02 Pav;20.667399;-;60.548889;0;5.11;-
ups Cap;20.667485;-;18.138658;0;5.15;-
49 Cyg;20.684082;+;32.307847;0;5.53;-
10 Del;20.687836;+;14.582881;0;6.01;-
mu.02 Oct;20.695584;-;75.3508;0;6.51;-
ups Pav;20.699188;-;66.760683;0;5.14;-
mu.01 Oct;20.700829;-;76.180592;0;5.99;-
51 Cyg;20.703508;+;50.340028;0;5.41;-
76 Dra;20.709789;+;82.531161;0;5.75;-
4 Cep;20.719729;+;66.657447;0;5.59;-
X Cyg;20.723387;+;35.587806;0;6.48;-
del Del;20.724315;+;15.074583;0;4.43;-
eta Ind;20.733981;-;51.920975;0;4.51;-
30 Vul;20.747917;+;25.270614;0;4.92;-
bet Pav;20.749304;-;66.203214;0;3.42;-
eta Cep;20.754827;+;61.838753;0;3.41;-
ups Cep;20.755869;+;57.579731;0;4.52;-
U Del;20.757843;+;18.090039;0;6.74;-
52 Cyg;20.761043;+;30.719717;0;4.22;-
psi Cap;20.768268;-;25.270528;0;4.13;-
17 Cap;20.769441;-;21.514031;0;5.91;-
eps Cyg;20.77019;+;33.970272;0;2.48;Gienah
gam01 Del;20.777464;+;16.124131;0;5.15;-
gam02 Del;20.777639;+;16.1243;0;4.27;-
T Cyg;20.78632;+;34.374131;0;4.93;-
lam Cyg;20.790151;+;36.490978;0;4.53;-
eps Aqr;20.794598;-;9.495769;0;3.78;Albali
k Aqr;20.795621;-;5.027692;0;4.43;-
13 Del;20.79675;+;6.0078;0;5.57;-
iot Mic;20.808096;-;43.988525;0;5.11;-
55 Cyg;20.815636;+;46.114136;0;4.81;-
sig Pav;20.821714;-;68.776525;0;5.41;-
zet Ind;20.824712;-;46.226831;0;4.9;-
15 Del;20.827158;+;12.545122;0;6.01;-
14 Del;20.830073;+;7.864181;0;6.32;-
alf Mic;20.832802;-;33.779719;0;4.89;-
56 Cyg;20.834703;+;44.059303;0;5.06;-
4 Aqr;20.857152;-;5.626658;0;5.99;-
T Vul;20.857844;+;28.250503;0;5.66;-
iot Ind;20.858347;-;51.608181;0;5.06;-
ome Cap;20.863692;-;26.919131;0;4.12;-
bet Mic;20.866323;-;33.177972;0;6.06;-
31 Vul;20.8688;+;27.096975;0;4.56;-
5 Aqr;20.869082;-;5.507058;0;5.55;-
mu. Aqr;20.877565;-;8.983311;0;4.73;-
57 Cyg;20.887432;+;44.387267;0;4.8;-
BW Vul;20.906221;+;28.521994;0;6.55;-
32 Vul;20.909344;+;28.057622;0;5.03;-
19 Cap;20.913282;-;17.922894;0;5.78;-
bet Ind;20.913501;-;58.454153;0;3.67;-
17 Del;20.926858;+;13.721536;0;5.19;-
16 Del;20.927381;+;12.56855;0;5.54;-
7 Aqr;20.948341;-;9.697536;0;5.49;-
nu. Cyg;20.952895;+;41.167158;0;3.94;-
33 Vul;20.971209;+;22.325911;0;5.3;-
18 Del;20.97387;+;10.839292;0;5.51;-
eps Equ;20.984578;+;4.293506;0;5.3;-
20 Cap;20.993372;-;19.035281;0;6.26;-
f01 Cyg;20.997098;+;47.520944;0;4.74;-
11 Aqr;21.0094;-;4.730264;0;6.21;-
60 Cyg;21.019702;+;46.155775;0;5.38;-
gam Mic;21.021516;-;32.257761;0;4.67;-
2 Equ;21.036808;+;7.179794;0;6.72;-
zet Mic;21.049431;-;38.631444;0;5.32;-
12 Aqr B;21.067966;-;5.823719;0;7.31;-
eta Cap;21.073423;-;19.854931;0;4.82;Arm
3 Equ;21.076292;+;5.502861;0;5.63;-
alf Oct;21.078628;-;77.023781;0;5.13;-
ksi Cyg;21.082184;+;43.927853;0;3.72;-
mu. Ind;21.087291;-;54.727039;0;5.17;-
4 Equ;21.09076;+;5.958175;0;5.94;-
77 Dra;21.091462;+;78.126392;0;5.91;-
tet Cap;21.099106;-;17.232708;0;4.08;-
del Mic;21.100319;-;30.125119;0;5.69;-
2 PsA;21.106855;-;32.341619;0;5.2;-
eta Mic;21.107089;-;41.385961;0;5.55;-
DT Cyg;21.108401;+;31.184658;0;5.77;-
f02 Cyg;21.110026;+;47.648403;0;4.56;-
61 Cyg A;21.114158;+;38.741933;0;5.2;-
61 Cyg B;21.115353;+;38.742108;0;6.05;-
24 Cap;21.118797;-;25.00585;0;4.49;-
chi Cap;21.142671;-;21.193528;0;5.3;-
sig Oct;21.146349;-;88.9565;0;5.45;Polaris Australis
27 Cap;21.159166;-;20.556658;0;6.25;-
nu. Aqr;21.159902;-;11.371694;0;4.5;-
gam Equ;21.172361;+;10.131575;0;4.7;-
6 Equ;21.175366;+;10.048917;0;6.07;-
zet Cyg;21.215606;+;30.226939;0;3.21;-
3 PsA;21.221481;-;27.619353;0;5.41;-
omi Pav;21.222364;-;70.126264;0;5.06;-
del Equ;21.241337;+;10.006986;0;4.47;-
tau Cyg;21.246517;+;38.045381;0;3.74;-
phi Cap;21.260528;-;20.651697;0;5.17;-
29 Cap;21.262456;-;15.1715;0;5.31;-
alf Equ;21.26373;+;5.247864;0;3.92;Kitalpha
sig Cyg;21.290265;+;39.394681;0;4.22;-
ups Cyg;21.29863;+;34.896883;0;4.41;-
eps Mic;21.298968;-;32.172544;0;4.71;-
30 Cap;21.299246;-;17.985139;0;5.4;-
15 Aqr;21.303076;-;4.519475;0;5.83;-
31 Cap;21.30435;-;17.462269;0;7.18;-
68 Cyg;21.307552;+;43.945944;0;5.04;-
alf Cep;21.309608;+;62.585461;0;2.45;Alderamin
6 Cep;21.322838;+;64.871856;0;5.19;-
tet Ind;21.33108;-;53.449267;0;4.39;-
tet01 Mic;21.34601;-;40.809503;0;4.8;-
16 Aqr;21.3512;-;4.560125;0;5.87;-
34 Vul;21.351221;+;23.855978;0;5.58;-
9 Equ;21.35134;+;7.354506;0;5.81;-
1 Peg;21.368111;+;19.804508;0;4.08;-
iot Cap;21.370777;-;16.834542;0;4.28;-
bet Equ;21.381559;+;6.811139;0;5.16;-
17 Aqr;21.382293;-;9.319333;0;5.99;-
33 Cap;21.402665;-;20.851864;0;5.38;-
18 Aqr;21.403192;-;12.878108;0;5.48;-
Y Pav;21.404653;-;69.733878;0;6.28;-
tet02 Mic;21.406893;-;41.006717;0;5.76;-
20 Aqr;21.414354;-;3.398353;0;6.38;-
19 Aqr;21.420285;-;9.748542;0;5.71;-
21 Aqr;21.421377;-;3.556742;0;5.48;-
69 Cyg;21.429729;+;36.667386;0;5.93;-
gam Ind;21.437622;-;54.660458;0;6.1;-
gam Pav;21.440694;-;65.368036;0;4.21;-
zet Cap;21.444452;-;22.411378;0;3.77;-
35 Cap;21.454116;-;21.196208;0;5.78;-
70 Cyg;21.455934;+;37.1168;0;5.3;-
35 Vul;21.461127;+;27.608592;0;5.39;-
7 Cep;21.462817;+;66.809097;0;5.42;-
bet Cep;21.47766;+;70.560694;0;3.23;Alfirk
b Cap;21.478722;-;21.807181;0;4.5;-
SX Pav;21.479146;-;69.505389;0;5.47;-
5 PsA;21.484372;-;31.238556;0;6.52;-
g Cyg;21.490819;+;46.540589;0;5.22;-
2 Peg;21.499138;+;23.638836;0;4.52;-
bet Aqr;21.525978;-;5.571158;0;2.9;Sadalsuud
ksi Gru;21.534966;-;41.179308;0;5.29;-
6 PsA;21.537381;-;33.944622;0;5.97;-
rho Cyg;21.566348;+;45.591836;0;3.98;-
72 Cyg;21.579602;+;38.534061;0;4.87;-
37 Cap;21.580847;-;20.084283;0;5.7;-
W Cyg;21.600693;+;45.374583;0;5.96;-
8 PsA;21.603048;-;26.171517;0;5.73;-
7 PsA;21.613556;-;33.0479;0;6.1;-
74 Cyg;21.615826;+;40.413522;0;5.04;-
eps Cap;21.618006;-;19.466014;0;4.51;Kastra
3 Peg;21.628791;+;6.618389;0;6.19;-
ksi Aqr;21.629197;-;7.8542;0;4.68;-
5 Peg;21.629286;+;19.318611;0;5.46;-
9 Cep;21.632007;+;62.081947;0;4.76;-
4 Peg;21.642206;+;5.771742;0;5.66;-
24 Aqr;21.658753;+;0;0;6.66;-
d Aqr;21.659241;+;2.243561;0;5.1;-
gam Cap;21.668152;-;16.662256;0;3.69;Nashira
75 Cyg;21.669753;+;43.273833;0;5.09;-
nu. Oct;21.691245;-;77.389489;0;3.73;-
42 Cap;21.692461;-;14.047606;0;5.16;-
76 Cyg;21.692849;+;40.805219;0;6.07;-
11 Cep;21.698692;+;71.311419;0;4.55;-
41 Cap;21.700194;-;23.262853;0;5.24;-
V460 Cyg;21.700301;+;35.510203;0;5.98;-
pi.01 Cyg;21.701573;+;51.189619;0;4.69;Azelfafage
26 Aqr;21.702809;+;1.285256;0;5.66;-
7 Peg;21.704292;+;5.680136;0;5.3;-
77 Cyg;21.706378;+;41.077022;0;5.73;-
kap Cap;21.710974;-;18.866322;0;4.72;-
78 Dra;21.717789;+;72.320086;0;5.18;-
44 Cap;21.717888;-;14.399717;0;5.88;-
79 Cyg;21.723792;+;38.283592;0;5.69;-
mu. Cep;21.725128;+;58.780044;0;4.23;Erakis
45 Cap;21.733602;-;14.749372;0;5.96;-
mu.01 Cyg;21.735719;+;28.742606;0;4.49;-
eps Peg;21.736428;+;9.875008;0;2.38;Enif
9 Peg;21.74186;+;17.350017;0;4.34;-
kap Peg;21.744091;+;25.645031;0;4.14;-
iot PsA;21.749114;-;33.025775;0;4.35;-
c Cap;21.750071;-;9.082431;0;5.1;-
nu. Cep;21.75748;+;61.120811;0;4.25;-
12 Peg;21.767879;+;22.948881;0;5.29;-
47 Cap;21.771186;-;9.275939;0;6;-
lam Cap;21.775583;-;11.365953;0;5.57;-
pi.02 Cyg;21.779891;+;49.309575;0;4.23;-
del Cap;21.783971;-;16.126594;0;2.85;Deneb Algedi
11 Peg;21.787212;+;2.686125;0;5.63;-
12 Cep;21.79036;+;60.692689;0;5.53;-
tet PsA;21.795597;-;30.8983;0;5.02;-
14 Peg;21.830749;+;30.174211;0;5.07;-
13 Peg;21.835735;+;17.285947;0;5.34;-
