Code	RA		N/S	DEC	Diameter	mag	Name
IC1287	18.523889	-	10.795000	20.0	0.0	-
IC1288	18.489583	+	39.713889	1.1	13.4	-
IC1289	18.500611	+	39.964722	0.7	15.0	-
IC1290	18.641111	-	24.113333	2.0	0.0	-
IC1291	18.564556	+	49.278611	1.8	13.0	-
IC1292	18.744528	-	27.815000	0.0	0.0	-
IC1293	18.693889	+	56.317222	0.0	0.0	-
IC1294	18.830694	+	40.209167	0.0	0.0	-
IC1295	18.910306	-	8.826389	1.5	12.5	-
IC1296	18.888556	+	33.066389	1.1	14.0	-
IC1297	19.289833	-	39.612500	0.4	10.7	-
IC1298	19.309833	-	1.596111	0.0	0.0	-
IC1299	19.378333	+	20.740000	2.0	0.0	-
IC1300	19.400861	+	53.624167	1.6	13.2	-
IC1301	19.442194	+	50.125833	1.2	13.3	-
IC1302	19.514667	+	35.785000	0.9	13.4	-
IC1303	19.525056	+	35.875833	1.3	14.3	-
IC1304	19.593333	+	41.110000	0.0	0.0	-
IC1305	19.655000	+	20.194444	0.0	0.0	-
IC1306	19.695000	+	37.691667	0.0	0.0	-
IC1307	19.708056	+	27.751667	0.0	0.0	-
IC1308	19.751444	-	14.721389	0.6	14.0	-
IC1309	20.050389	-	17.232500	0.9	14.2	-
IC1310	20.166944	+	34.968333	3.0	0.0	-
IC1311	20.180000	+	41.173333	5.0	13.1	-
IC1312	20.280972	+	18.045833	0.0	0.0	-
IC1313	20.312111	-	16.946111	2.1	14.1	-
IC1314	20.296389	+	25.096667	25.0	0.0	-
IC1315	20.289361	+	30.688056	0.0	0.0	-
IC1316	20.373833	+	6.501667	0.0	0.0	-
IC1317	20.387639	+	0.664722	0.7	13.8	-
IC1318	20.370556	+	40.256667	50.0	0.0	-
IC1318	20.276667	+	41.816667	50.0	0.0	-
IC1318	20.465000	+	40.000000	45.0	0.0	-
IC1319	20.433667	-	18.504167	0.8	13.8	-
IC1320	20.440472	+	2.909444	1.0	13.6	-
IC1321	20.469722	-	18.291944	1.1	14.4	-
IC1322	20.502333	-	15.227778	0.9	14.1	-
IC1323	20.508250	-	15.182500	0.0	0.0	-
IC1324	20.536722	-	9.055556	1.5	13.5	-
IC1325	20.547250	+	9.927500	2.1	12.2	-
IC1326	20.549667	+	9.873889	1.2	12.8	-
IC1327	20.594806	-	0.005278	0.9	14.0	-
IC1328	20.699167	-	19.633056	0.8	14.1	-
IC1329	20.728417	+	15.587778	0.0	0.0	-
IC1330	20.770778	-	14.022778	1.2	14.0	-
IC1331	20.796889	-	9.995556	1.8	13.7	-
IC1332	20.864250	-	13.711111	0.9	13.5	-
IC1333	20.871417	-	16.285833	1.5	13.6	-
IC1334	20.871417	-	16.285833	1.5	13.6	-
IC1335	20.885000	-	16.335000	0.5	14.7	-
IC1336	20.918056	-	18.038611	0.8	14.3	-
IC1337	20.947944	-	16.585000	0.8	13.8	-
IC1338	20.949361	-	16.492222	0.7	14.9	-
IC1339	20.965417	-	17.942222	1.4	13.2	-
IC1340	20.935556	+	31.048333	25.0	0.0	-
IC1341	21.004611	-	13.975833	0.5	14.3	-
IC1342	21.007083	-	14.495000	0.8	13.9	-
IC1343	21.016861	-	15.403611	1.0	14.9	-
IC1344	21.021250	-	13.380278	1.0	13.7	-
IC1345	21.022806	-	13.397500	0.5	14.6	-
IC1346	21.026972	-	13.960278	1.2	14.1	-
IC1347	21.028972	-	13.312778	0.8	14.4	-
IC1348	21.028861	-	13.356944	0.8	14.3	-
IC1349	21.030667	-	13.265000	0.6	14.7	-
IC1350	21.031167	-	13.852222	0.7	15.2	-
IC1351	21.031194	-	13.201389	0.5	14.7	-
IC1352	21.031889	-	13.384444	0.3	15.7	-
IC1353	21.032306	-	13.272500	0.3	15.7	-
IC1354	21.031167	-	13.852222	0.7	15.2	-
IC1355	21.032861	-	13.172500	0.4	14.3	-
IC1356	21.048056	-	15.811944	1.1	14.6	-
IC1357	21.099222	-	10.715833	1.3	14.3	-
IC1358	21.108250	-	16.203611	0.4	15.2	-
IC1359	21.145278	+	12.483889	1.2	13.9	-
IC1360	21.180639	+	5.071667	0.7	14.5	-
IC1361	21.191417	+	5.054722	0.9	14.2	-
IC1362	21.197944	+	2.329444	0.3	14.6	-
IC1363	21.177778	+	46.870000	0.0	0.0	-
IC1364	21.223500	+	2.770278	1.0	13.8	-
IC1365	21.232222	+	2.565278	1.1	13.7	-
IC1366	21.235528	+	1.776667	0.4	14.5	-
IC1367	21.236000	+	2.994444	0.3	14.1	-
IC1368	21.236833	+	2.178333	1.2	13.4	-
IC1369	21.202500	+	47.766667	5.0	8.8	-
IC1370	21.253972	+	2.192222	1.6	14.6	-
IC1371	21.337667	-	4.876111	0.9	13.8	-
IC1372	21.338083	-	5.604722	0.8	14.7	-
IC1373	21.343639	+	1.093056	0.3	14.5	-
IC1374	21.350722	+	1.713611	0.3	15.1	-
IC1375	21.349917	+	3.985833	1.0	14.2	-
IC1376	21.411667	-	5.742778	0.0	0.0	-
IC1377	21.424111	+	4.314167	0.8	14.3	-
IC1378	21.381111	+	55.463889	0.0	0.0	-
IC1379	21.433639	+	3.097222	0.3	14.5	-
IC1380	21.453028	+	2.718056	0.3	14.3	-
IC1381	21.459333	-	1.188056	0.8	14.6	-
IC1382	21.368750	+	18.665556	1.5	12.9	-
IC1383	21.460972	-	1.102222	0.4	14.5	-
IC1384	21.464722	-	1.368611	0.7	14.7	-
IC1385	21.480861	-	1.069722	0.4	15.0	-
IC1386	21.493722	-	21.195556	1.5	13.1	-
IC1387	21.492889	-	1.350556	0.4	14.5	-
IC1388	21.497806	-	0.630833	0.4	14.2	-
IC1389	21.535556	-	18.019167	0.7	14.5	-
IC1390	21.540250	-	1.861944	0.7	14.5	-
IC1391	21.583444	-	0.511389	0.2	14.7	-
IC1392	21.592389	+	35.398611	1.1	12.0	-
IC1393	21.670583	-	22.411111	0.6	14.6	-
IC1394	21.670250	+	14.633611	1.0	14.2	-
IC1395	21.694806	+	4.105000	0.3	14.4	-
IC1396	21.648333	+	57.488889	170.0	0.0	-
IC1396	21.591667	+	57.383333	14.0	0.0	-
IC1396	21.575000	+	57.466667	12.0	0.0	-
IC1397	21.733944	-	4.884444	0.7	14.5	-
IC1398	21.764278	+	9.475556	0.9	14.6	-
IC1399	21.769111	+	4.402778	0.3	14.7	-
IC1400	21.737778	+	52.966667	0.0	0.0	-
IC1401	21.783194	+	1.711389	1.8	13.8	-
IC1402	21.749444	+	53.263333	0.0	0.0	-
IC1403	21.841389	-	2.715556	0.5	15.8	-
IC1404	21.848972	-	9.266111	0.8	14.0	-
IC1405	21.847167	+	2.021389	0.9	13.8	-
IC1406	21.851333	+	1.987500	0.3	14.7	-
IC1407	21.873167	+	3.426667	0.4	14.3	-
IC1407	21.872944	+	3.428611	0.2	16.6	-
IC1408	21.885806	-	13.346389	1.0	13.9	-
IC1409	21.888750	-	7.499722	0.5	15.2	-
IC1410	21.933917	-	2.899722	0.5	14.9	-
IC1411	21.933472	-	1.516667	0.9	13.4	-
IC1412	21.971806	-	17.176667	0.9	13.5	-
IC1413	21.973694	-	3.124722	0.9	15.7	-
IC1413	21.974111	-	3.101667	0.7	15.2	-
IC1414	21.971667	+	8.423889	0.5	14.0	-
IC1415	21.978500	+	1.350278	0.0	0.0	-
IC1416	21.980417	+	1.451389	0.0	0.0	-
IC1417	22.006028	-	13.146944	1.3	13.7	-
IC1418	22.033306	+	4.384722	0.9	14.0	-
IC1419	22.049667	-	9.920556	0.4	15.2	-
IC1420	22.042083	+	19.750000	1.2	13.2	-
IC1421	22.051083	-	9.977778	0.4	14.8	-
IC1422	22.050000	+	2.599444	0.4	14.5	-
IC1423	22.053556	+	4.298056	1.0	13.9	-
IC1424	22.052583	+	11.197778	0.0	0.0	-
IC1425	22.056778	+	2.595278	0.5	14.3	-
IC1426	22.064750	-	9.909722	0.0	0.0	-
IC1427	22.059750	+	15.107222	1.0	13.7	-
IC1428	22.074361	+	2.631111	0.4	14.4	-
IC1429	22.117361	+	10.108889	0.0	0.0	-
IC1430	22.124917	-	13.580833	0.4	15.0	-
IC1431	22.127639	-	13.513333	0.8	14.2	-
IC1432	22.167750	+	3.690000	0.3	16.0	-
IC1433	22.202917	-	12.765000	0.7	14.7	-
IC1434	22.175000	+	52.833333	7.0	9.0	-
IC1435	22.223917	-	22.096389	1.0	13.1	-
IC1436	22.230917	-	10.191389	0.7	14.8	-
IC1437	22.262472	+	2.065833	1.1	13.5	-
IC1438	22.274722	-	21.430833	2.4	11.9	-
IC1439	22.277833	-	21.485556	1.3	13.7	-
IC1440	22.275889	-	16.016389	1.2	13.9	-
IC1441	22.255306	+	37.300833	0.7	14.6	-
IC1442	22.268333	+	53.991667	5.0	9.1	-
IC1443	22.317667	-	20.940000	0.8	12.5	-
IC1444	22.373278	+	5.139722	0.5	14.3	-
IC1445	22.425056	-	17.243611	1.6	12.7	-
IC1446	22.484611	-	1.184167	0.6	15.1	-
IC1447	22.499944	-	5.119444	1.5	12.8	-
IC1448	22.575556	-	12.933611	1.2	13.7	-
IC1449	22.585278	-	8.765556	0.5	15.0	-
IC1450	22.632778	+	34.535833	0.0	0.0	-
IC1451	22.768722	-	10.370278	0.5	14.2	-
IC1452	22.766444	+	10.868056	0.4	14.5	-
IC1453	22.781778	-	13.449444	0.7	14.3	-
IC1454	22.706806	+	80.443056	0.63	14.0	-
IC1455	22.896111	+	1.372500	0.9	13.8	-
IC1456	22.921722	-	12.731944	0.7	15.0	-
IC1457	22.923278	-	5.562500	0.0	0.0	-
IC1458	22.944833	-	7.379722	1.3	13.8	-
IC1459	22.952889	-	36.462500	5.2	10.0	-
IC1460	22.951111	+	4.677500	0.5	14.4	-
IC1461	22.976167	+	15.173333	0.6	14.2	-
IC1462	22.977000	+	8.441111	0.0	0.0	-
IC1463	22.989194	-	10.530833	0.0	0.0	-
IC1464	23.053056	-	8.988611	0.7	14.6	-
IC1464	23.053333	-	8.992222	0.5	14.9	-
IC1465	23.048194	+	16.582500	0.0	0.0	-
IC1466	23.060833	-	2.775556	0.5	13.4	-
IC1467	23.080444	-	3.231111	0.8	14.2	-
IC1468	23.085361	-	3.205278	1.1	14.2	-
IC1469	23.107917	-	13.536389	0.5	15.0	-
IC1470	23.086222	+	60.242222	1.0	0.0	-
IC1471	23.145833	-	12.639167	0.8	13.6	-
IC1472	23.151833	+	17.259722	1.2	14.2	-
IC1473	23.184778	+	29.643056	2.1	12.9	-
IC1474	23.214250	+	5.805833	1.1	13.9	-
IC1475	23.233889	-	28.421667	0.0	0.0	-
IC1476	23.237861	+	30.551944	0.7	14.7	-
IC1477	23.286667	-	6.911667	1.0	14.2	-
IC1478	23.303861	+	10.297778	1.4	13.7	-
IC1479	23.312861	-	10.398611	1.1	13.7	-
IC1480	23.316500	+	11.341944	0.0	0.0	-
IC1481	23.323611	+	5.905833	0.8	13.5	-
IC1482	23.347056	+	1.739444	0.6	14.4	-
IC1483	23.375833	+	11.329444	0.6	14.9	-
IC1484	23.377750	+	11.385000	0.4	17.0	-
IC1485	23.380056	+	11.373333	0.5	14.6	-
IC1486	23.398389	+	9.668333	1.6	13.0	-
IC1487	23.405583	+	14.646944	1.3	14.0	-
IC1488	23.427361	+	15.353889	0.9	14.8	-
IC1489	23.442250	-	12.516389	0.4	14.2	-
IC1490	23.986306	-	4.126944	1.7	14.1	-
IC1491	23.490139	-	16.316111	0.5	14.1	-
IC1492	23.510000	-	3.039444	1.0	13.3	-
IC1493	23.507611	+	14.458333	0.5	15.4	-
IC1494	23.512806	-	12.724167	0.5	15.1	-
IC1495	23.513194	-	13.485278	1.4	13.3	-
IC1496	23.514833	-	2.933889	1.7	13.4	-
IC1497	23.480556	+	11.986944	0.0	0.0	-
IC1498	23.531528	-	5.006389	1.9	13.7	-
IC1499	23.532500	-	13.439444	0.0	0.0	-
IC1500	23.552639	+	4.552500	0.5	14.6	-
IC1501	23.577806	-	3.153611	1.6	13.8	-
IC1502	23.605583	+	75.647500	1.1	13.9	-
IC1503	23.640889	+	4.801389	0.9	13.7	-
IC1504	23.688778	+	4.018333	1.7	13.5	-
IC1505	23.693611	-	3.564722	0.9	13.7	-
IC1506	23.746750	+	4.736111	0.7	14.5	-
IC1507	23.759167	+	1.689167	1.3	13.6	-
IC1508	23.765306	+	12.061111	2.0	13.3	-
IC1509	23.787944	-	15.307222	1.4	14.5	-
IC1510	23.842361	+	2.074722	0.7	14.7	-
IC1510	23.842500	+	2.072222	0.6	14.7	-
IC1511	23.850111	+	27.062778	0.0	0.0	-
IC1512	23.850389	+	27.027222	0.0	0.0	-
IC1513	23.891444	+	11.317778	1.0	14.3	-
IC1514	23.904583	-	13.586389	0.9	13.9	-
IC1515	23.934472	-	0.988611	1.2	13.5	-
IC1516	23.935306	-	0.916944	1.8	13.1	-
IC1517	23.938583	-	0.305556	0.8	13.8	-
IC1518	23.951667	+	12.465556	0.3	14.6	-
IC1519	23.952306	+	12.458056	0.7	14.6	-
IC1520	23.965139	-	14.038889	0.7	13.8	-
IC1521	23.983250	-	7.146111	0.5	15.0	-
IC1522	23.984278	+	1.720278	1.0	14.5	-
IC1523	23.985139	+	6.873611	0.3	15.3	-
IC1524	23.986306	-	4.126944	1.7	14.1	-
IC1525	23.987694	+	46.889444	1.9	12.2	-
IC1526	0.025417	+	11.346667	0.5	14.4	-
IC1527	0.039306	+	4.090278	1.3	14.6	-
IC1528	0.084806	-	7.118056	2.4	12.7	-
IC1529	0.086972	-	11.502222	1.2	13.6	-
IC1530	0.122028	+	32.609167	1.5	12.8	-
IC1531	0.159861	-	32.276667	1.8	12.4	-
IC1532	0.164833	-	64.371111	1.6	14.0	-
IC1533	0.176889	-	7.415278	0.0	0.0	-
IC1534	0.229278	+	48.151944	1.0	13.8	-
IC1535	0.232556	+	48.157500	1.3	14.3	-
IC1536	0.238583	+	48.143889	0.7	14.3	-
IC1537	0.263750	-	39.260833	0.5	15.0	-
IC1538	0.300139	+	30.027778	0.0	0.0	-
IC1539	0.306222	+	30.078889	1.6	13.5	-
IC1540	0.330222	+	23.772500	0.9	14.1	-
IC1541	0.333889	+	22.000556	0.6	14.5	-
IC1542	0.344833	+	22.592778	0.7	14.1	-
IC1543	0.348778	+	21.865556	0.7	13.4	-
IC1544	0.354889	+	23.090833	1.2	13.7	-
IC1545	0.355778	+	21.983889	0.3	15.7	-
IC1546	0.358083	+	22.506389	0.9	14.7	-
IC1547	0.359917	+	22.023333	0.0	0.0	-
IC1548	0.365306	+	22.006944	0.9	14.7	-
IC1549	0.380500	+	6.964722	0.8	13.8	-
IC1550	0.407722	+	38.185278	0.9	13.9	-
IC1551	0.459861	+	8.877500	2.5	13.7	-
IC1552	0.495528	+	21.476389	0.9	14.6	-
IC1553	0.544444	-	25.608889	1.2	13.6	-
IC1554	0.547278	-	32.031389	0.0	0.0	-
IC1555	0.575778	-	30.017500	1.3	13.7	-
IC1556	0.585000	-	9.566667	0.0	0.0	-
IC1557	0.592889	-	2.875833	0.5	15.0	-
IC1558	0.596417	-	25.374444	3.3	12.2	-
IC1559	0.614500	+	23.985000	0.4	14.0	-
IC1560	0.627778	+	2.671667	0.0	0.0	-
IC1561	0.642333	-	24.340278	1.2	14.1	-
IC1562	0.642722	-	24.273889	1.6	12.8	-
IC1563	0.650028	-	9.015000	0.7	14.0	-
IC1564	0.651444	+	6.021111	1.0	14.0	-
IC1565	0.657278	+	6.734167	1.0	13.4	-
IC1566	0.659250	+	6.815556	0.7	14.8	-
IC1567	0.657278	+	6.734167	1.0	13.4	-
IC1568	0.665528	+	6.849167	0.8	14.2	-
IC1569	0.674444	+	6.719722	0.4	14.6	-
IC1570	0.676167	+	6.753333	0.4	16.2	-
IC1571	0.677167	-	0.330278	1.5	13.7	-
IC1572	0.686667	+	16.238333	0.0	0.0	-
IC1573	0.702833	-	23.592222	1.2	16.0	-
IC1574	0.717778	-	22.246111	2.1	13.7	-
IC1575	0.725861	-	4.116667	1.2	13.7	-
IC1575	0.726000	-	4.119444	1.5	13.2	-
IC1576	0.737167	-	25.109167	0.7	14.7	-
IC1577	0.726222	-	8.185556	1.0	13.1	-
IC1578	0.740500	-	25.076389	0.8	14.5	-
IC1579	0.758944	-	26.564444	0.9	14.1	-
IC1580	0.772583	+	29.937222	0.0	0.0	-
IC1581	0.762889	-	25.919444	0.9	15.4	-
IC1582	0.771333	-	24.279722	1.1	15.1	-
IC1583	0.786167	+	23.074444	0.5	14.9	-
IC1584	0.788472	+	27.828333	1.6	13.6	-
IC1585	0.787278	+	23.054167	0.8	14.6	-
IC1586	0.799028	+	22.373333	0.3	14.0	-
IC1587	0.812000	-	23.561667	1.4	14.3	-
IC1588	0.849361	-	23.558611	0.7	14.9	-
IC1589	0.866472	-	34.421944	0.0	0.0	-
IC1590	0.880000	+	56.631667	0.0	0.0	-
IC1591	0.868472	-	22.680278	1.0	14.7	-
IC1592	0.890861	+	5.769722	1.0	14.1	-
IC1593	0.910972	+	32.519722	0.0	0.0	-
IC1594	0.895889	-	47.647778	1.3	14.4	-
IC1595	0.896389	-	45.186389	1.5	14.3	-
IC1596	0.911861	+	21.523056	1.8	13.8	-
IC1597	0.892250	-	58.107222	1.7	14.2	-
IC1598	0.911583	+	5.774167	1.0	13.9	-
IC1599	0.909083	-	23.494444	1.1	14.8	-
IC1600	0.917833	-	23.524444	0.8	14.8	-
IC1601	0.926306	-	24.153333	0.9	13.7	-
IC1602	0.931056	-	9.985278	0.7	14.3	-
IC1603	0.949917	-	45.412778	1.3	13.8	-
IC1604	0.966667	-	16.216667	0.0	0.0	-
IC1605	0.960389	-	48.902778	1.6	12.9	-
IC1606	0.972861	-	12.179722	0.0	0.0	-
IC1607	0.980250	+	0.587222	0.9	13.4	-
IC1608	0.990056	-	34.329722	2.0	12.4	-
IC1609	0.996306	-	40.333611	1.4	12.6	-
IC1610	1.028528	-	15.567778	1.4	12.9	-
IC1611	0.996861	-	72.332500	1.0	12.0	-
IC1612	0.999889	-	72.370833	0.7	12.5	-
IC1613	1.079861	+	2.118611	16.6	9.2	-
IC1614	1.085250	+	33.190278	0.3	16.6	-
IC1615	1.068556	-	51.132778	1.3	13.4	-
IC1616	1.082250	-	27.428889	1.6	12.6	-
IC1617	1.071306	-	51.032500	1.4	13.7	-
IC1618	1.098861	+	32.412778	1.2	14.7	-
IC1619	1.122889	+	33.066944	0.7	14.6	-
IC1620	1.120556	+	13.955000	1.0	13.4	-
IC1621	1.106278	-	46.725278	1.3	13.2	-
IC1622	1.126833	-	17.538611	0.7	13.7	-
IC1623	1.129667	-	17.506667	0.9	13.9	-
IC1623	1.130028	-	17.506667	0.7	14.5	-
IC1624	1.089417	-	72.042500	0.7	12.9	-
IC1625	1.128500	-	46.908333	1.6	12.0	-
IC1626	1.103722	-	73.298056	0.0	0.0	-
IC1627	1.136333	-	46.093889	2.5	12.9	-
IC1628	1.146528	-	28.582222	1.1	12.5	-
IC1629	1.155028	+	2.568056	0.4	14.4	-
IC1630	1.138000	-	46.754167	1.5	14.3	-
IC1631	1.145750	-	46.475278	0.9	13.3	-
IC1632	1.178722	+	17.683333	0.2	15.5	-
IC1633	1.165417	-	45.931389	2.6	11.5	-
IC1634	1.184167	+	17.662500	0.4	14.7	-
IC1635	1.184333	+	17.651667	0.3	14.7	-
IC1636	1.193694	+	33.355000	0.3	14.4	-
IC1637	1.183667	-	30.438611	1.7	12.8	-
IC1638	1.206028	+	33.365000	0.7	14.1	-
IC1639	1.196250	-	0.663889	0.9	13.1	-
IC1640	1.197556	-	0.630556	0.2	14.4	-
IC1641	1.160861	-	71.768889	0.0	0.0	-
IC1642	1.207583	+	15.750556	0.4	15.5	-
IC1643	1.202361	-	0.409722	0.8	14.2	-
IC1644	1.153333	-	73.195556	0.0	0.0	-
IC1645	1.207583	+	15.750556	0.4	15.5	-
IC1646	1.212167	+	15.706944	0.5	14.5	-
IC1647	1.220694	+	38.885278	0.7	15.0	-
IC1648	1.228389	+	33.218056	0.4	14.4	-
IC1649	1.197444	-	55.856667	1.7	13.9	-
IC1650	1.205250	-	50.401944	1.3	13.6	-
IC1651	1.224333	+	2.068611	0.0	0.0	-
IC1652	1.249028	+	31.947778	1.1	13.5	-
IC1653	1.252083	+	33.377778	0.8	13.1	-
IC1654	1.253278	+	30.195278	1.3	13.2	-
IC1655	1.198278	-	71.331667	1.0	0.0	-
IC1656	1.260528	+	33.066389	2.2	14.0	-
IC1657	1.235222	-	32.650556	2.4	12.4	-
IC1658	1.263778	+	31.080556	1.9	14.3	-
IC1659	1.268389	+	30.348333	1.2	13.1	-
IC1660	1.210667	-	71.761389	0.0	0.0	-
IC1661	1.270111	+	33.063611	0.7	14.0	-
IC1662	1.209250	-	73.456944	0.0	0.0	-
IC1663	1.235222	-	32.650556	2.4	12.4	-
IC1664	1.238472	-	69.811667	0.0	0.0	-
IC1665	1.295833	+	34.701667	0.0	0.0	-
IC1666	1.331500	+	32.466667	1.1	13.5	-
IC1667	1.311722	-	17.050278	1.0	13.6	-
IC1668	1.314778	+	33.172222	0.3	15.2	-
IC1669	1.335250	+	33.183889	1.0	14.8	-
IC1670	1.313528	-	16.803611	1.9	13.6	-
IC1670	1.314667	-	16.803056	1.4	13.6	-
IC1671	1.317278	-	17.061111	1.3	13.2	-
IC1672	1.343972	+	29.698889	1.3	13.0	-
IC1673	1.346194	+	33.045556	0.3	14.1	-
IC1674	1.316667	-	50.633333	0.0	0.0	-
IC1675	1.350028	+	34.248889	0.8	13.4	-
IC1676	1.349583	+	30.260000	0.5	14.6	-
IC1677	1.351972	+	33.215556	0.9	14.1	-
IC1678	1.350722	+	5.560278	0.4	14.4	-
IC1679	1.362361	+	33.492778	0.5	14.8	-
IC1680	1.364278	+	33.281944	0.7	14.4	-
IC1681	1.355889	+	0.090556	1.0	13.8	-
IC1682	1.370389	+	33.259722	0.8	13.6	-
IC1683	1.377528	+	34.437222	1.3	13.5	-
IC1684	1.381444	+	33.413056	0.6	15.0	-
IC1685	1.385194	+	33.190833	0.5	14.7	-
IC1686	1.386528	+	33.459722	1.7	12.1	-
IC1687	1.388694	+	33.276944	0.5	13.7	-
IC1688	1.391167	+	33.082778	0.4	15.0	-
IC1689	1.396667	+	33.055000	0.9	13.8	-
IC1690	1.397083	+	33.156944	0.5	13.9	-
IC1691	1.407194	+	33.406667	0.4	15.2	-
IC1692	1.411028	+	33.235278	0.4	14.6	-
IC1693	1.400639	-	1.656944	0.5	15.2	-
IC1694	1.413250	+	1.607778	0.6	14.1	-
IC1695	1.418750	+	8.699167	0.7	14.0	-
IC1696	1.414556	-	1.617222	0.9	13.6	-
IC1697	1.417472	+	0.445000	0.9	13.8	-
IC1698	1.422806	+	14.838333	1.3	13.5	-
IC1699	1.418222	+	14.911111	0.0	0.0	-
IC1700	1.423528	+	14.864722	1.0	12.9	-
IC1701	1.430639	+	18.185000	1.2	14.4	-
IC1702	1.432278	+	16.601111	1.2	13.6	-
IC1703	1.440306	-	1.638333	1.8	13.5	-
IC1704	1.452639	+	14.775833	1.1	13.3	-
IC1705	1.445778	-	3.501667	0.9	13.4	-
IC1706	1.458556	+	14.819167	0.3	15.0	-
IC1706	1.458667	+	14.819444	0.3	15.0	-
IC1707	1.466667	+	37.117222	0.0	0.0	-
IC1708	1.415694	-	71.183889	0.0	0.0	-
IC1709	1.465806	-	35.717500	2.2	12.6	-
IC1710	1.512889	+	21.440278	1.7	12.8	-
IC1711	1.515333	+	17.188889	2.6	13.6	-
IC1712	1.522361	-	6.867222	4.1	10.5	-
IC1713	1.545500	+	35.324444	0.0	0.0	-
IC1714	1.548083	-	13.024722	0.5	15.2	-
IC1715	1.559556	+	12.585556	0.7	14.0	-
IC1716	1.557444	-	12.308056	0.0	0.0	-
IC1717	1.541667	-	67.533333	0.0	0.0	-
IC1718	1.640806	+	33.365278	0.6	14.4	-
IC1719	1.626611	-	33.924167	1.6	12.6	-
IC1720	1.672611	-	28.913889	1.5	12.9	-
IC1721	1.690111	+	8.526111	1.0	13.3	-
IC1722	1.717417	-	34.188056	1.5	13.9	-
IC1723	1.720583	+	8.888889	3.3	13.1	-
IC1724	1.719306	-	34.242222	1.3	12.9	-
IC1725	1.753306	+	21.776667	0.3	14.6	-
IC1726	1.755444	+	4.619167	0.3	13.8	-
IC1727	1.791667	+	27.332500	5.7	11.5	-
IC1728	1.795667	-	33.601667	1.3	13.3	-
IC1729	1.798667	-	26.891944	1.6	12.6	-
IC1730	1.832750	+	22.012778	0.8	14.4	-
IC1731	1.836806	+	27.196111	1.5	13.3	-
IC1732	1.846667	+	35.933056	1.5	14.0	-
IC1733	1.845250	+	33.082222	1.2	13.0	-
IC1734	1.821333	-	32.743333	1.6	12.8	-
IC1735	1.847722	+	33.091944	0.5	15.2	-
IC1736	1.848111	+	18.302500	1.1	14.1	-
IC1737	1.861778	+	36.250000	0.0	0.0	-
IC1738	1.852139	-	9.793056	0.9	13.9	-
IC1739	1.841472	-	34.055556	0.8	14.1	-
IC1740	1.814333	-	30.086389	0.0	0.0	-
IC1741	1.865750	-	16.787500	0.8	14.2	-
IC1742	1.887306	+	22.721111	0.8	14.2	-
IC1743	1.883194	+	12.708333	1.8	12.9	-
IC1744	1.894111	+	19.840833	1.4	13.2	-
IC1745	1.883056	-	16.669167	0.5	15.4	-
IC1746	1.906722	+	4.803611	1.4	13.8	-
IC1747	1.959944	+	63.322778	0.32	12.0	-
IC1748	1.935778	+	17.641111	1.0	13.7	-
IC1749	1.936389	+	6.745556	0.9	13.6	-
IC1750	1.938528	+	4.076389	0.9	14.6	-
IC1751	1.939139	+	5.628611	3.0	11.1	-
IC1752	1.954278	+	28.614167	0.3	15.3	-
IC1753	1.955361	+	28.589444	0.4	13.9	-
IC1754	1.947167	+	4.026111	0.8	14.5	-
IC1755	1.952722	+	14.549722	1.4	13.8	-
IC1756	1.951444	-	0.468333	1.4	14.6	-
IC1757	1.953194	-	0.473611	0.6	15.7	-
IC1758	1.947917	-	16.541667	0.6	15.0	-
IC1759	1.965417	-	32.987222	1.5	12.9	-
IC1760	1.965417	-	32.987222	1.5	12.9	-
IC1761	1.981167	+	0.568889	0.9	14.4	-
IC1762	1.963500	-	33.239722	1.8	13.5	-
IC1763	1.986528	-	27.811389	1.0	13.8	-
IC1764	2.006472	+	24.579722	1.2	13.3	-
IC1765	2.018500	+	31.881944	1.6	12.2	-
IC1766	2.027778	+	31.826667	1.5	13.0	-
IC1767	1.999833	-	11.078611	1.8	13.6	-
IC1768	2.013833	-	25.026389	0.7	13.0	-
IC1769	2.015222	-	31.920556	0.8	14.7	-
IC1770	2.037333	+	9.980833	1.0	13.8	-
IC1771	2.037722	+	9.968611	0.5	14.2	-
IC1772	2.045222	+	7.745556	0.7	13.6	-
IC1773	2.067278	+	30.832500	1.4	13.7	-
IC1774	2.066389	+	15.317778	1.6	13.9	-
IC1775	2.088194	+	13.505556	0.7	15.0	-
IC1776	2.087528	+	6.105556	1.3	13.2	-
IC1777	2.102389	+	15.210000	0.7	14.8	-
IC1778	2.105389	+	9.227222	1.4	14.0	-
IC1779	2.107194	+	3.706389	0.4	13.8	-
IC1780	2.114194	+	14.722222	0.7	14.9	-
IC1781	2.114667	-	0.518056	0.4	14.5	-
IC1782	2.122222	-	25.441667	1.7	12.8	-
IC1783	2.168333	-	32.939722	2.0	12.5	-
IC1784	2.270222	+	32.649167	1.4	13.1	-
IC1785	2.272500	+	32.666944	0.9	14.7	-
IC1786	2.268194	+	5.146111	0.4	14.4	-
IC1787	2.269611	-	11.925556	2.2	13.6	-
IC1788	2.263944	-	31.201111	2.6	11.6	-
IC1789	2.297583	+	32.395556	2.2	13.7	-
IC1790	2.293861	+	12.509167	1.0	14.9	-
IC1791	2.294806	+	12.470278	1.0	13.3	-
